date,year,month,ppi_value,series_id,industry,product,source,country_code,base_year
1985-05-01,1985,5,173.0,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1985-06-01,1985,6,169.0,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1985-07-01,1985,7,169.2,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1985-08-01,1985,8,169.3,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1985-09-01,1985,9,168.6,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1985-10-01,1985,10,167.0,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1985-11-01,1985,11,167.2,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1985-12-01,1985,12,166.7,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1986-01-01,1986,1,168.7,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1986-02-01,1986,2,169.2,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1986-03-01,1986,3,169.5,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1986-04-01,1986,4,170.8,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1986-05-01,1986,5,170.9,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1986-06-01,1986,6,171.0,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1986-07-01,1986,7,170.4,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1986-08-01,1986,8,169.1,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1986-09-01,1986,9,168.0,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1986-10-01,1986,10,168.0,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1986-11-01,1986,11,167.2,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1986-12-01,1986,12,168.2,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1987-01-01,1987,1,168.0,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1987-02-01,1987,2,167.8,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1987-03-01,1987,3,164.9,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1987-04-01,1987,4,164.1,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1987-05-01,1987,5,163.8,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1987-06-01,1987,6,164.5,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1987-07-01,1987,7,165.9,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1987-08-01,1987,8,166.4,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1987-09-01,1987,9,165.7,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1987-10-01,1987,10,166.1,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1987-11-01,1987,11,165.4,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1987-12-01,1987,12,165.7,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1988-01-01,1988,1,165.8,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1988-02-01,1988,2,168.1,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1988-03-01,1988,3,166.5,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1988-04-01,1988,4,165.5,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1988-05-01,1988,5,167.4,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1988-06-01,1988,6,168.1,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1988-07-01,1988,7,168.1,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1988-08-01,1988,8,169.3,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1988-09-01,1988,9,168.9,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1988-10-01,1988,10,166.8,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1988-11-01,1988,11,167.1,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1988-12-01,1988,12,167.3,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1989-01-01,1989,1,167.5,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1989-02-01,1989,2,168.0,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1989-03-01,1989,3,167.4,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1989-04-01,1989,4,167.3,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1989-05-01,1989,5,167.2,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1989-06-01,1989,6,167.7,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1989-07-01,1989,7,167.1,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1989-08-01,1989,8,167.2,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1989-09-01,1989,9,166.7,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1989-10-01,1989,10,168.9,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1989-11-01,1989,11,166.8,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1989-12-01,1989,12,164.0,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1990-01-01,1990,1,163.7,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1990-02-01,1990,2,162.4,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1990-03-01,1990,3,161.8,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1990-04-01,1990,4,161.0,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1990-05-01,1990,5,161.0,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1990-06-01,1990,6,161.3,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1990-07-01,1990,7,160.9,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1990-08-01,1990,8,158.2,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1990-09-01,1990,9,158.1,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1990-10-01,1990,10,158.2,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1990-11-01,1990,11,157.9,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1990-12-01,1990,12,157.8,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1991-01-01,1991,1,159.5,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1991-02-01,1991,2,159.4,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1991-03-01,1991,3,158.6,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1991-04-01,1991,4,158.8,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1991-05-01,1991,5,158.5,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1991-06-01,1991,6,158.7,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1991-07-01,1991,7,157.0,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1991-08-01,1991,8,156.6,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1991-09-01,1991,9,155.3,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1991-10-01,1991,10,154.1,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1991-11-01,1991,11,153.2,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1991-12-01,1991,12,153.4,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1992-01-01,1992,1,151.7,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1992-02-01,1992,2,151.2,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1992-03-01,1992,3,153.2,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1992-04-01,1992,4,152.5,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1992-05-01,1992,5,149.7,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1992-06-01,1992,6,149.0,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1992-07-01,1992,7,148.5,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1992-08-01,1992,8,147.6,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1992-09-01,1992,9,147.6,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1992-10-01,1992,10,147.8,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1992-11-01,1992,11,147.0,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1992-12-01,1992,12,148.5,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1993-01-01,1993,1,147.6,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1993-02-01,1993,2,148.4,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1993-03-01,1993,3,148.9,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1993-04-01,1993,4,149.2,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1993-05-01,1993,5,150.0,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1993-06-01,1993,6,150.3,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1993-07-01,1993,7,149.3,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1993-08-01,1993,8,149.3,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1993-09-01,1993,9,149.4,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1993-10-01,1993,10,150.5,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1993-11-01,1993,11,151.2,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1993-12-01,1993,12,150.2,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1994-01-01,1994,1,150.1,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1994-02-01,1994,2,149.6,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1994-03-01,1994,3,149.3,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1994-04-01,1994,4,149.6,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1994-05-01,1994,5,150.6,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1994-06-01,1994,6,150.8,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1994-07-01,1994,7,150.2,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1994-08-01,1994,8,148.1,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1994-09-01,1994,9,146.2,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1994-10-01,1994,10,144.5,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1994-11-01,1994,11,144.3,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1994-12-01,1994,12,143.2,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1995-01-01,1995,1,142.2,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1995-02-01,1995,2,143.4,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1995-03-01,1995,3,139.7,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1995-04-01,1995,4,139.7,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1995-05-01,1995,5,138.4,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1995-06-01,1995,6,138.4,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1995-07-01,1995,7,136.1,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1995-08-01,1995,8,135.1,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1995-09-01,1995,9,135.6,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1995-10-01,1995,10,135.6,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1995-11-01,1995,11,135.6,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1995-12-01,1995,12,134.3,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1996-01-01,1996,1,134.6,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1996-02-01,1996,2,134.0,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1996-03-01,1996,3,130.2,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1996-04-01,1996,4,127.8,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1996-05-01,1996,5,125.9,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1996-06-01,1996,6,124.6,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1996-07-01,1996,7,124.9,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1996-08-01,1996,8,125.3,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1996-09-01,1996,9,125.2,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1996-10-01,1996,10,122.1,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1996-11-01,1996,11,121.8,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1996-12-01,1996,12,121.5,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1997-01-01,1997,1,119.5,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1997-02-01,1997,2,117.4,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1997-03-01,1997,3,117.4,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1997-04-01,1997,4,116.6,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1997-05-01,1997,5,113.8,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1997-06-01,1997,6,114.2,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1997-07-01,1997,7,114.0,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1997-08-01,1997,8,109.5,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1997-09-01,1997,9,109.3,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1997-10-01,1997,10,107.3,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1997-11-01,1997,11,106.3,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1997-12-01,1997,12,106.0,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1998-01-01,1998,1,104.8,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1998-02-01,1998,2,103.6,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1998-03-01,1998,3,103.6,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1998-04-01,1998,4,103.3,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1998-05-01,1998,5,102.4,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1998-06-01,1998,6,102.2,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1998-07-01,1998,7,101.8,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1998-08-01,1998,8,101.2,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1998-09-01,1998,9,100.4,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1998-10-01,1998,10,100.3,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1998-11-01,1998,11,100.2,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1998-12-01,1998,12,100.0,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1999-01-01,1999,1,99.3,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1999-02-01,1999,2,98.9,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1999-03-01,1999,3,98.6,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1999-04-01,1999,4,98.2,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1999-05-01,1999,5,98.1,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1999-06-01,1999,6,97.0,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1999-07-01,1999,7,96.3,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1999-08-01,1999,8,96.2,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1999-09-01,1999,9,97.2,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1999-10-01,1999,10,97.6,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1999-11-01,1999,11,97.4,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
1999-12-01,1999,12,96.6,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
2000-01-01,2000,1,95.2,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
2000-02-01,2000,2,93.9,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
2000-03-01,2000,3,93.5,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
2000-04-01,2000,4,93.2,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
2000-05-01,2000,5,92.6,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
2000-06-01,2000,6,92.8,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
2000-07-01,2000,7,93.5,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
2000-08-01,2000,8,93.6,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
2000-09-01,2000,9,93.4,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
2000-10-01,2000,10,92.3,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
2000-11-01,2000,11,91.8,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
2000-12-01,2000,12,91.6,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
2001-01-01,2001,1,91.5,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
2001-02-01,2001,2,91.0,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
2001-03-01,2001,3,90.7,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
2001-04-01,2001,4,90.1,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
2001-05-01,2001,5,89.9,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
2001-06-01,2001,6,89.1,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
2001-07-01,2001,7,88.1,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
2001-08-01,2001,8,87.2,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
2001-09-01,2001,9,87.1,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
2001-10-01,2001,10,86.7,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
2001-11-01,2001,11,86.8,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
2001-12-01,2001,12,87.0,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
2002-01-01,2002,1,87.0,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
2002-02-01,2002,2,87.1,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
2002-03-01,2002,3,87.2,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
2002-04-01,2002,4,85.9,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
2002-05-01,2002,5,85.5,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
2002-06-01,2002,6,85.3,PCU334413334413P,Semiconductor and related device manufacturing,Primary products,BLS,USA,1998
