date,year,month,ppi_value,series_id,industry,product,source,country_code,base_year
2016-03-01,2016,3,96.6,COCANZ334,Computer and electronic product manufacturing,Computer and electronic manufacturing,FRED,CAN,2012
2016-04-01,2016,4,96.6,COCANZ334,Computer and electronic product manufacturing,Computer and electronic manufacturing,FRED,CAN,2012
2016-05-01,2016,5,96.6,COCANZ334,Computer and electronic product manufacturing,Computer and electronic manufacturing,FRED,CAN,2012
2016-06-01,2016,6,96.6,COCANZ334,Computer and electronic product manufacturing,Computer and electronic manufacturing,FRED,CAN,2012
2016-07-01,2016,7,96.4,COCANZ334,Computer and electronic product manufacturing,Computer and electronic manufacturing,FRED,CAN,2012
2016-08-01,2016,8,96.4,COCANZ334,Computer and electronic product manufacturing,Computer and electronic manufacturing,FRED,CAN,2012
2016-09-01,2016,9,96.4,COCANZ334,Computer and electronic product manufacturing,Computer and electronic manufacturing,FRED,CAN,2012
2016-10-01,2016,10,96.4,COCANZ334,Computer and electronic product manufacturing,Computer and electronic manufacturing,FRED,CAN,2012
2016-11-01,2016,11,96.4,COCANZ334,Computer and electronic product manufacturing,Computer and electronic manufacturing,FRED,CAN,2012
2016-12-01,2016,12,96.4,COCANZ334,Computer and electronic product manufacturing,Computer and electronic manufacturing,FRED,CAN,2012
2017-01-01,2017,1,96.4,COCANZ334,Computer and electronic product manufacturing,Computer and electronic manufacturing,FRED,CAN,2012
2017-02-01,2017,2,96.4,COCANZ334,Computer and electronic product manufacturing,Computer and electronic manufacturing,FRED,CAN,2012
2017-03-01,2017,3,96.4,COCANZ334,Computer and electronic product manufacturing,Computer and electronic manufacturing,FRED,CAN,2012
2017-04-01,2017,4,93.8,COCANZ334,Computer and electronic product manufacturing,Computer and electronic manufacturing,FRED,CAN,2012
2017-05-01,2017,5,93.8,COCANZ334,Computer and electronic product manufacturing,Computer and electronic manufacturing,FRED,CAN,2012
2017-06-01,2017,6,93.8,COCANZ334,Computer and electronic product manufacturing,Computer and electronic manufacturing,FRED,CAN,2012
2017-07-01,2017,7,93.8,COCANZ334,Computer and electronic product manufacturing,Computer and electronic manufacturing,FRED,CAN,2012
2017-08-01,2017,8,93.4,COCANZ334,Computer and electronic product manufacturing,Computer and electronic manufacturing,FRED,CAN,2012
2017-09-01,2017,9,92.9,COCANZ334,Computer and electronic product manufacturing,Computer and electronic manufacturing,FRED,CAN,2012
2017-10-01,2017,10,92.9,COCANZ334,Computer and electronic product manufacturing,Computer and electronic manufacturing,FRED,CAN,2012
2017-11-01,2017,11,92.8,COCANZ334,Computer and electronic product manufacturing,Computer and electronic manufacturing,FRED,CAN,2012
2017-12-01,2017,12,93.0,COCANZ334,Computer and electronic product manufacturing,Computer and electronic manufacturing,FRED,CAN,2012
2018-01-01,2018,1,93.0,COCANZ334,Computer and electronic product manufacturing,Computer and electronic manufacturing,FRED,CAN,2012
2018-02-01,2018,2,93.0,COCANZ334,Computer and electronic product manufacturing,Computer and electronic manufacturing,FRED,CAN,2012
2018-03-01,2018,3,93.2,COCANZ334,Computer and electronic product manufacturing,Computer and electronic manufacturing,FRED,CAN,2012
2018-04-01,2018,4,93.2,COCANZ334,Computer and electronic product manufacturing,Computer and electronic manufacturing,FRED,CAN,2012
2018-05-01,2018,5,93.2,COCANZ334,Computer and electronic product manufacturing,Computer and electronic manufacturing,FRED,CAN,2012
2018-06-01,2018,6,93.2,COCANZ334,Computer and electronic product manufacturing,Computer and electronic manufacturing,FRED,CAN,2012
2018-07-01,2018,7,93.0,COCANZ334,Computer and electronic product manufacturing,Computer and electronic manufacturing,FRED,CAN,2012
2018-08-01,2018,8,93.0,COCANZ334,Computer and electronic product manufacturing,Computer and electronic manufacturing,FRED,CAN,2012
2018-09-01,2018,9,93.0,COCANZ334,Computer and electronic product manufacturing,Computer and electronic manufacturing,FRED,CAN,2012
2018-10-01,2018,10,93.0,COCANZ334,Computer and electronic product manufacturing,Computer and electronic manufacturing,FRED,CAN,2012
2018-11-01,2018,11,93.0,COCANZ334,Computer and electronic product manufacturing,Computer and electronic manufacturing,FRED,CAN,2012
2018-12-01,2018,12,93.0,COCANZ334,Computer and electronic product manufacturing,Computer and electronic manufacturing,FRED,CAN,2012
2019-01-01,2019,1,93.0,COCANZ334,Computer and electronic product manufacturing,Computer and electronic manufacturing,FRED,CAN,2012
2019-02-01,2019,2,93.2,COCANZ334,Computer and electronic product manufacturing,Computer and electronic manufacturing,FRED,CAN,2012
2019-03-01,2019,3,93.2,COCANZ334,Computer and electronic product manufacturing,Computer and electronic manufacturing,FRED,CAN,2012
