date,year,month,ppi_value,series_id,industry,product,source,country_code,base_year
1986-05-01,1986,5,226.7,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1986-06-01,1986,6,226.8,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1986-07-01,1986,7,225.7,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1986-08-01,1986,8,222.7,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1986-09-01,1986,9,222.6,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1986-10-01,1986,10,222.5,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1986-11-01,1986,11,221.2,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1986-12-01,1986,12,222.9,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1987-01-01,1987,1,221.7,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1987-02-01,1987,2,222.0,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1987-03-01,1987,3,215.8,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1987-04-01,1987,4,214.6,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1987-05-01,1987,5,213.4,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1987-06-01,1987,6,214.5,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1987-07-01,1987,7,214.5,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1987-08-01,1987,8,215.6,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1987-09-01,1987,9,214.5,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1987-10-01,1987,10,215.8,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1987-11-01,1987,11,214.2,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1987-12-01,1987,12,214.7,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1988-01-01,1988,1,214.3,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1988-02-01,1988,2,215.4,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1988-03-01,1988,3,212.6,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1988-04-01,1988,4,210.3,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1988-05-01,1988,5,214.8,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1988-06-01,1988,6,213.4,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1988-07-01,1988,7,213.0,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1988-08-01,1988,8,215.7,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1988-09-01,1988,9,215.7,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1988-10-01,1988,10,209.8,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1988-11-01,1988,11,209.8,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1988-12-01,1988,12,210.3,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1989-01-01,1989,1,212.0,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1989-02-01,1989,2,212.9,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1989-03-01,1989,3,211.4,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1989-04-01,1989,4,211.4,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1989-05-01,1989,5,211.3,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1989-06-01,1989,6,211.4,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1989-07-01,1989,7,210.3,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1989-08-01,1989,8,210.3,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1989-09-01,1989,9,209.2,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1989-10-01,1989,10,214.1,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1989-11-01,1989,11,209.1,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1989-12-01,1989,12,203.0,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1990-01-01,1990,1,201.2,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1990-02-01,1990,2,198.3,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1990-03-01,1990,3,196.8,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1990-04-01,1990,4,195.1,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1990-05-01,1990,5,194.4,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1990-06-01,1990,6,195.0,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
1990-07-01,1990,7,194.1,PCU3344133344131,Semiconductor and related device manufacturing,Integrated circuit packages,BLS,USA,1998
